left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
-577.8147574974018,-1.0104230852531497,-577.6951670070115,-14.550418489810676,-577.7887573242188,-3.9541540145874023
-576.2586328346573,-0.9989910368326682,-576.1306134491205,-14.540770310502708,-576.2308349609375,-3.9394259452819824
-574.6992042930742,-0.9871186374504801,-574.5743373551403,-14.531485447980298,-574.672119140625,-3.925055980682373
-573.1385032864625,-0.9755240795690998,-573.0096834717608,-14.521851194001453,-573.110595703125,-3.9102065563201904
-571.5760408148863,-0.9649237676742795,-571.4445795724703,-14.512257429894849,-571.547607421875,-3.8950395584106445
-570.0114285225254,-0.9532801557865724,-569.8757072409633,-14.501770161286252,-569.9821166992188,-3.87935733795166
-568.4439750309243,-0.9416174219143119,-568.3115061802896,-14.491963607339473,-568.4154052734375,-3.8640410900115967
-566.9436529334338,-0.9301664654824591,-566.8088159194517,-14.482728869234249,-566.9146118164062,-3.849109411239624
-565.4410913285633,-0.9188569080148605,-565.3043436669574,-14.473518386136938,-565.4116821289062,-3.833946943283081
-563.9374746079081,-0.9074610467032276,-563.7968850413358,-14.464286326972799,-563.9072875976562,-3.818345785140991
-562.4310162095959,-0.8958934743561051,-562.2898659620396,-14.455037874099979,-562.4007568359375,-3.8026628494262695
-560.9228616731631,-0.8844292015190294,-560.7787875199491,-14.44569684322084,-560.8920288085938,-3.7866342067718506
-559.4122754544749,-0.874416827048607,-559.2688836831037,-14.436224358044994,-559.3816528320312,-3.770664691925049
-557.899104710233,-0.8629433493293326,-557.7591552927764,-14.426033358800808,-557.8692626953125,-3.755059242248535
-556.3852258704268,-0.851425128942382,-556.2468967813002,-14.416646643579838,-556.3557739257812,-3.7396256923675537
-554.8693439291865,-0.8397287522869905,-554.7320241809223,-14.407346737325962,-554.8401489257812,-3.724285840988159
-553.3516817613657,-0.8280716257301153,-553.2154268693854,-14.397945885922992,-553.32275390625,-3.709049701690674
-551.8313798028616,-0.8162499291135763,-551.6971454399355,-14.388415375018866,-551.8029174804688,-3.6940178871154785
-550.3093035886433,-0.8047157952786872,-550.1765361232132,-14.378762100052207,-550.2811889648438,-3.679133892059326
-548.7853047032137,-0.7928105107809214,-548.6538838129457,-14.369083024531767,-548.7575073242188,-3.664384365081787
-547.259452808244,-0.7820803725875471,-547.1251025707447,-14.358339711606256,-547.2310791015625,-3.6492788791656494
-545.7308637090792,-0.769942368601229,-545.5970504242587,-14.348361465575328,-545.70263671875,-3.63421630859375
-544.2005383790761,-0.7575443148587029,-544.0644939093065,-14.33825854696105,-544.171875,-3.618881940841675
-542.668281123307,-0.7450782584313558,-542.5287224746164,-14.328071283939213,-542.638916015625,-3.6031315326690674
-541.1341896223557,-0.7322002719716862,-540.9896590365986,-14.31774617357755,-541.1038208007812,-3.5868003368377686
-539.59637198818,-0.7193502245660341,-539.4491806039325,-14.30723733983316,-539.5654907226562,-3.570136308670044
-538.0570037030826,-0.7065823413549333,-537.9057807676181,-14.296333130112115,-538.0253295898438,-3.5529978275299072
-536.5151186088768,-0.6946213403295176,-536.3619128427359,-14.285614572525063,-536.4830932617188,-3.5356128215789795
-534.9707459065837,-0.6815437597673744,-534.8155158031926,-14.274623686807699,-534.9383544921875,-3.517972230911255
-533.424470111111,-0.6681675941302108,-533.2663882669582,-14.26259853071199,-533.3915405273438,-3.4999852180480957
-531.8758651619243,-0.6547925536490102,-531.7122796762303,-14.251369154404118,-531.8418579101562,-3.4813404083251953
-530.3248575650555,-0.6415300708222036,-530.1593670827601,-14.239963211230716,-530.29052734375,-3.462460994720459
-528.7718133344932,-0.6278349676916828,-528.6021472772627,-14.228766974496654,-528.7366943359375,-3.443077564239502
-527.2163849423346,-0.6143965095289601,-527.0422046390199,-14.21732345220522,-527.180419921875,-3.423150062561035
-525.658155607215,-0.6006498560755937,-525.4832660951931,-14.205994762361799,-525.6221313476562,-3.4031190872192383
-524.0976274750988,-0.586913823975483,-523.9198230465244,-14.194622266752582,-524.0610961914062,-3.3827219009399414
-522.534536309836,-0.5732442428113895,-522.3537769457859,-14.182923561658546,-522.4974975585938,-3.361954689025879
-520.9682713848148,-0.5609065990238391,-520.7916676378833,-14.17146666680403,-520.9321899414062,-3.341644048690796
-519.4015761646741,-0.5472401202903736,-519.2202115067367,-14.159937425140749,-519.3646240234375,-3.3207590579986572
-517.8331287382289,-0.5335740098585262,-517.6441366142346,-14.147474214879987,-517.7947387695312,-3.2989654541015625
-516.3348944186217,-0.5203879835359664,-516.1350371304462,-14.136467149505789,-516.29443359375,-3.2769439220428467
-514.835416372247,-0.5074107092907392,-514.6227990518463,-14.125295747808057,-514.7925415039062,-3.2534947395324707
-513.3338083880603,-0.49432048583451804,-513.1170804156311,-14.114237403793279,-513.290283203125,-3.2295899391174316
-511.8320522927271,-0.48108104439490607,-511.60388853597374,-14.103188792479473,-511.78643798828125,-3.2044012546539307
-510.3271672141216,-0.4694563900863282,-510.0963026496447,-14.092077566523795,-510.28125,-3.1788926124572754
-508.8221029818679,-0.45616163479840566,-508.58843946811277,-14.080104051788492,-508.7758483886719,-3.15307354927063
-507.3149664799032,-0.44309969413595907,-507.0824684579574,-14.069011644634678,-507.2691650390625,-3.1273651123046875
-505.80678820377364,-0.4300182243962425,-505.5811565644644,-14.058045018780554,-505.7625427246094,-3.1024208068847656
-504.2987141090866,-0.4165169526225916,-504.07451369408165,-14.04726066998887,-504.25494384765625,-3.0776236057281494
-502.7880657197471,-0.4035504911569836,-502.57041837519307,-14.03608768361498,-502.7457580566406,-3.0535290241241455
-501.27754088397495,-0.39033377171923744,-501.0678415779128,-14.025093394140976,-501.2369384765625,-3.0303237438201904
-499.76547053362964,-0.377219241761344,-499.56091287348806,-14.014138361715586,-499.72601318359375,-3.007659435272217
-498.2535840380682,-0.364172581969497,-498.0516810786775,-14.003165913404246,-498.21478271484375,-2.985288143157959
-496.73982026176134,-0.35273531518085477,-496.5443027086656,-13.991606362947254,-496.702392578125,-2.9636075496673584
-495.2260172318193,-0.33987915090404774,-495.0353315594393,-13.980929535070898,-495.18963623046875,-2.9424610137939453
-493.711690353818,-0.32689600419945064,-493.5325695022672,-13.970474901627735,-493.6776123046875,-2.922610282897949
-492.19834615227114,-0.31414850773971636,-492.02668310518663,-13.960080325821897,-492.165771484375,-2.9035916328430176
-490.6867776884092,-0.30151783625512785,-490.52068118667216,-13.94968283052136,-490.65533447265625,-2.885209798812866
-489.17585274164395,-0.2891830761971548,-489.0231669501797,-13.939312251911083,-489.1470031738281,-2.868338108062744
-487.6686659720975,-0.27869623515443953,-487.5275697812314,-13.92918665151202,-487.6420593261719,-2.8527824878692627
-486.16534552008807,-0.26652323051937366,-486.0295644849851,-13.917976924707194,-486.1397705078125,-2.8378403186798096
-484.59277736022455,-0.2539479891421217,-484.46675239018305,-13.907462032003318,-484.5690612792969,-2.8233423233032227
-483.02449056023477,-0.24186663983203305,-482.9018638567751,-13.89680810044267,-483.0014343261719,-2.8092644214630127
-481.46008464997,-0.22974323250718998,-481.34428335401424,-13.886351519401954,-481.4383239746094,-2.7960100173950195
-479.8985915497316,-0.21771078360815954,-479.7874584554893,-13.875988932130834,-479.8777160644531,-2.7833118438720703
-478.3406898869585,-0.20587061462883938,-478.23870376306553,-13.865766313685631,-478.321533203125,-2.771693229675293
-476.7868647076047,-0.19396192957072422,-476.68809960405696,-13.855635388629297,-476.768310546875,-2.7604644298553467
-475.23656991083914,-0.1839564147968069,-475.1410337108415,-13.84546066508476,-475.2186279296875,-2.7496273517608643
-473.6901644808051,-0.17240027526288149,-473.5983424057339,-13.834237083946457,-473.67291259765625,-2.7392385005950928
-472.14729330886905,-0.16086889631800805,-472.06036077759717,-13.824197797854373,-472.1309509277344,-2.7294278144836426
-470.607568519392,-0.14942790668725836,-470.52926325446225,-13.814199693558274,-470.59283447265625,-2.720613718032837
-469.07242169697525,-0.13790105269632047,-469.001616912165,-13.804344090268726,-469.05908203125,-2.712667465209961
-467.54093282046387,-0.12646761975798793,-467.48024563536734,-13.794433487200312,-467.52947998046875,-2.705875873565674
-466.0144894022537,-0.11482911238196891,-465.9622406819809,-13.784595583423027,-466.0046081542969,-2.700047492980957
-464.4914610492484,-0.10356025645355382,-464.45247936309556,-13.774695896162603,-464.48406982421875,-2.695711851119995
-462.97482660753525,-0.09211735424437917,-462.9431930557905,-13.76497142370536,-462.96881103515625,-2.6922061443328857
-461.4618917691605,-0.08090447087632846,-461.44345659934777,-13.755073505300713,-461.4583740234375,-2.6901698112487793
-459.954411744563,-0.07158186647624376,-459.94593728772486,-13.744340680494343,-459.9527893066406,-2.689236640930176
-458.4517515905955,-0.06057001932947825,-458.4533395958632,-13.734637901210451,-458.4520568847656,-2.689410924911499
-456.8865519385356,-0.049180841529540054,-456.9000535998641,-13.724544631236768,-456.88916015625,-2.6909539699554443
-455.32830641449664,-0.038049039199514745,-455.3459223498852,-13.71448007881588,-455.33172607421875,-2.692960023880005
-453.77524464154345,-0.02672269608254707,-453.8011705845299,-13.704656613806904,-453.7803039550781,-2.6959006786346436
-452.2281993366256,-0.015706324275817973,-452.2576572704659,-13.694885030096671,-452.2339782714844,-2.699230670928955
-450.68736446229786,-0.004690673961853964,-450.7223986516311,-13.685319176013696,-450.69427490234375,-2.7031736373901367
-449.1508792203646,0.004327853725346831,-449.1944361818404,-13.675754266991284,-449.1595153808594,-2.7080602645874023
-447.6205322102522,0.014921064644505933,-447.67184641431965,-13.664952481629436,-447.6307678222656,-2.713794708251953
-446.0957567595094,0.025781680280072106,-446.15918292534553,-13.655619419125525,-446.1084899902344,-2.7208518981933594
-444.57684861662455,0.03630456510138025,-444.64930440591417,-13.646197311024974,-444.59149169921875,-2.7288851737976074
-443.0652714572175,0.047068214910132244,-443.14821726881866,-13.6369998960421,-443.0821533203125,-2.7380340099334717
-441.5619745705196,0.05749813771457157,-441.6455429695432,-13.627635274110641,-441.5791015625,-2.7472124099731445
-440.00046769976086,0.06846391620049497,-440.0919007217017,-13.61757791280343,-440.01934814453125,-2.7576327323913574
-438.4469631020052,0.07764788381662369,-438.538530570188,-13.607585266099084,-438.46600341796875,-2.768026113510132
-436.89916694420896,0.08893560333862105,-436.99805399613956,-13.596434731095936,-436.9198913574219,-2.779197931289673
-435.35800807554426,0.10020736222722881,-435.4537919974873,-13.586303968608174,-435.37823486328125,-2.789987087249756
-433.8215926241289,0.11148992262031276,-433.92255765251275,-13.576082353802635,-433.84307861328125,-2.8013110160827637
-432.2915096073702,0.12295095168743364,-432.3922367276087,-13.565766564038194,-432.3131103515625,-2.8125691413879395
-430.7669046303928,0.1344436011931971,-430.8708442435849,-13.555322813263736,-430.78936767578125,-2.8241381645202637
-429.2472747671894,0.1461759628353625,-429.354356258656,-13.544849205953152,-429.2705993652344,-2.836016893386841
-427.73348806811157,0.1565886398241907,-427.842790182382,-13.533940697817027,-427.7574768066406,-2.848097324371338
-426.22416438981054,0.1687320831803234,-426.3398103838128,-13.521654534152272,-426.249755859375,-2.8608334064483643
-424.72005030606863,0.18099652761054852,-424.8415477058754,-13.51037681100452,-424.7471618652344,-2.8741674423217773
-423.15772872150364,0.19416872708630084,-423.2884515687087,-13.498391895940937,-423.1871643066406,-2.8890607357025146
-421.60040872263676,0.20728932529517508,-421.7386899660163,-13.485908051848893,-421.6318359375,-2.9047672748565674
-420.0475577188006,0.22073562346438447,-420.1969885169989,-13.473285475519411,-420.08184814453125,-2.9216809272766113
-418.5011822901122,0.23438029957622497,-418.6528139912149,-13.460581545140338,-418.53631591796875,-2.938793182373047
-416.958539739721,0.2482243819662049,-417.1219981153439,-13.447647187934164,-416.9967956542969,-2.957167148590088
-415.422202734035,0.2623953826773979,-415.5818261731648,-13.435143968298627,-415.4599304199219,-2.975076913833618
-413.8872250311912,0.27514150554603534,-414.04701700469127,-13.42099722183157,-413.92535400390625,-2.992980718612671
-412.3532250203086,0.28915145139571097,-412.5157894075831,-13.407951071187517,-412.39239501953125,-3.0111746788024902
-410.8231652549875,0.303357743648474,-410.9808055982873,-13.395112770143337,-410.86151123046875,-3.028791904449463
-409.2918517227442,0.31746387395574827,-409.45199248969726,-13.382121885963844,-409.3311767578125,-3.0466806888580322
-407.7627617678002,0.331750905944149,-407.9178844541326,-13.36924499032306,-407.80120849609375,-3.0640029907226562
-406.23107621124456,0.34582151168018305,-406.39101822611445,-13.356035039023515,-406.2710876464844,-3.08186411857605
-404.7012992697595,0.35989312693249653,-404.85866953140027,-13.342982227996087,-404.74102783203125,-3.099436044692993
-403.169478494929,0.37414629590155046,-403.33040618132196,-13.330022978157649,-403.2104797363281,-3.1174092292785645
-401.6371303810709,0.38636005615035307,-401.8031566082346,-13.315794652088025,-401.6798095703125,-3.135956048965454
-400.1035693480725,0.400146427649001,-400.27684990411325,-13.303082036427444,-400.1485290527344,-3.1553194522857666
-398.56955656964084,0.4136268670179186,-398.7489810976656,-13.29044957839028,-398.6165466308594,-3.175377368927002
-397.0348495540949,0.4269512432114979,-397.222316058725,-13.277982043640426,-397.08441162109375,-3.1963350772857666
-395.50053806174316,0.4400386281781974,-395.6913177380144,-13.265607421010408,-395.55145263671875,-3.2176735401153564
-393.96436792350784,0.453006059171555,-394.164910485771,-13.253609856782374,-394.0184020996094,-3.2401037216186523
-392.4276221064573,0.46563596906457416,-392.63634171418545,-13.241463760084509,-392.4844055175781,-3.2634620666503906
-390.88966066678825,0.47702747775806076,-391.1115821385379,-13.229991482729316,-390.95062255859375,-3.288294553756714
-389.3526367698977,0.4895664301684879,-389.577970492717,-13.216573966236144,-389.4151611328125,-3.313538074493408
-387.8143559982361,0.502036553471545,-388.0483669386164,-13.205068439177865,-387.87994384765625,-3.339747667312622
-386.2755552593013,0.514413290976405,-386.51438219321244,-13.193685735757446,-386.3431701660156,-3.3665218353271484
-384.73521080995727,0.526500389374756,-384.98610904500276,-13.182126762671356,-384.8069763183594,-3.3946375846862793
-383.1966746001247,0.5389105583419838,-383.4493229970869,-13.171161942456502,-383.2696838378906,-3.422966718673706
-381.66176757805744,0.551117320136334,-381.89847878227476,-13.16011401551645,-381.7308349609375,-3.449533462524414
-380.1240943012382,0.5620345362306409,-380.35259463191056,-13.149131978385187,-380.1913757324219,-3.475188970565796
-378.5841365940088,0.5741649196524241,-378.80782747919943,-13.138158697324737,-378.6506042480469,-3.50032377243042
-377.04301509336796,0.5861994098500292,-377.2632061114675,-13.12493471800571,-377.1090393066406,-3.5250802040100098
-375.5014507503989,0.5981887149783951,-375.7191094248188,-13.113614397149197,-375.5672912597656,-3.549553632736206
